time(UTC),T2m ,RH ,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20070602:1900,29.82,69.0,558.0,184.56,404.0,427.65,2.97,148.0,101135.0
20070602:2000,29.42,68.7,232.0,11.8,224.0,423.25,3.24,151.0,101066.0
20070602:2100,28.89,67.6,245.0,90.99,201.0,414.85,2.62,152.0,101096.0
20070602:2200,28.17,71.6,179.0,295.05,101.0,408.25,1.66,159.0,101066.0
20070602:2300,27.35,76.8,0.0,0.0,0.0,402.65,1.45,149.0,101125.0
20070603:0000,26.35,82.9,0.0,-0.0,0.0,398.65,1.66,134.0,101175.0
20070603:0100,25.65,87.15,0.0,-0.0,0.0,402.65,1.52,127.0,101225.0
20070603:0200,25.07,90.55,0.0,-0.0,0.0,403.65,1.52,118.0,101295.0
20070603:0300,24.6,91.75,0.0,-0.0,0.0,407.45,1.24,122.0,101295.0
20070603:0400,24.25,94.4,0.0,-0.0,0.0,403.45,1.24,135.0,101295.0
20070603:0500,24.01,96.3,0.0,-0.0,0.0,404.65,1.1,142.0,101235.0
20070603:0600,24.12,96.95,0.0,-0.0,0.0,397.65,0.21,172.0,101165.0
20070603:0700,24.29,89.65,0.0,-0.0,0.0,396.25,0.41,15.0,101125.0
20070603:0800,24.21,90.4,0.0,-0.0,0.0,397.85,0.41,33.0,101076.0
20070603:0900,24.26,90.9,0.0,-0.0,0.0,397.25,0.41,70.0,101116.0
20070603:1000,24.08,92.3,0.0,-0.0,0.0,393.4,0.55,127.0,101125.0
20070603:1100,23.86,96.65,128.0,268.56,73.0,401.25,0.9,132.0,101116.0
20070603:1200,26.0,91.65,188.0,51.41,166.0,405.85,1.52,133.0,101175.0
20070603:1300,26.67,87.75,557.0,638.02,155.0,406.85,1.79,131.0,101215.0
20070603:1400,28.02,80.4,742.0,710.94,175.0,418.05,2.62,134.0,101275.0
20070603:1500,29.08,77.15,879.0,752.01,188.0,413.25,3.31,137.0,101325.0
20070603:1600,29.8,73.8,955.0,770.94,195.0,416.45,3.86,140.0,101295.0
20070603:1700,30.07,71.3,964.0,771.79,197.0,417.25,4.14,143.0,101265.0
20070603:1800,30.04,69.95,710.0,265.31,460.0,414.05,4.21,143.0,101215.0
20070603:1900,30.05,64.3,676.0,382.13,357.0,411.65,4.0,142.0,101175.0
20070603:2000,29.52,66.55,605.0,642.48,169.0,413.05,3.86,144.0,101145.0
20070603:2100,28.89,69.5,396.0,520.19,144.0,410.65,3.38,145.0,101116.0
20070603:2200,28.3,72.45,180.0,297.58,101.0,405.65,2.83,144.0,101125.0
20070603:2300,27.36,77.65,0.0,0.0,0.0,400.65,2.14,141.0,101175.0
20070604:0000,26.54,82.0,0.0,-0.0,0.0,399.65,1.86,141.0,101235.0
20070604:0100,26.03,84.5,0.0,-0.0,0.0,399.05,1.66,142.0,101295.0
20070604:0200,25.61,86.25,0.0,-0.0,0.0,395.85,1.45,147.0,101355.0
20070604:0300,24.99,89.25,0.0,-0.0,0.0,395.45,1.31,147.0,101424.0
20070604:0400,24.56,91.0,0.0,-0.0,0.0,401.25,1.24,142.0,101424.0
20070604:0500,24.56,90.2,0.0,-0.0,0.0,406.65,1.59,140.0,101394.0
20070604:0600,24.35,91.15,0.0,-0.0,0.0,404.85,1.86,137.0,101365.0
20070604:0700,24.49,92.25,0.0,-0.0,0.0,402.45,1.52,143.0,101345.0
20070604:0800,24.41,92.15,0.0,-0.0,0.0,406.25,1.66,145.0,101325.0
20070604:0900,24.24,92.9,0.0,-0.0,0.0,404.65,1.31,148.0,101315.0
20070604:1000,24.15,93.75,0.0,-0.0,0.0,410.65,0.83,163.0,101325.0
20070604:1100,24.38,95.55,129.0,273.54,73.0,398.05,0.69,152.0,101375.0
20070604:1200,26.07,87.15,344.0,514.42,124.0,403.85,1.52,136.0,101394.0
20070604:1300,27.28,82.25,559.0,641.53,155.0,398.65,2.34,132.0,101414.0
20070604:1400,28.21,78.3,745.0,713.78,176.0,401.05,2.97,132.0,101404.0
20070604:1500,29.09,72.05,596.0,146.97,461.0,403.45,3.31,130.0,101434.0
20070604:1600,29.8,66.45,958.0,773.15,196.0,412.05,3.52,131.0,101394.0
20070604:1700,30.11,64.25,966.0,773.86,197.0,413.45,3.79,132.0,101375.0
20070604:1800,30.13,63.9,906.0,755.51,194.0,411.25,3.86,133.0,101335.0
20070604:1900,30.14,62.95,784.0,717.24,185.0,412.05,3.59,136.0,101245.0
20070604:2000,29.78,65.0,609.0,646.31,170.0,410.25,3.38,136.0,101205.0
20070604:2100,29.21,68.3,248.0,94.78,202.0,411.65,3.03,135.0,101195.0
20070604:2200,28.46,72.65,106.0,26.26,99.0,410.05,2.62,135.0,101165.0
20070604:2300,27.61,78.1,0.0,0.0,0.0,413.65,2.0,138.0,101255.0
20070605:0000,26.94,81.5,0.0,-0.0,0.0,414.65,1.72,132.0,101295.0
20070605:0100,26.37,84.05,0.0,-0.0,0.0,406.65,1.59,124.0,101335.0
20070605:0200,25.78,86.65,0.0,-0.0,0.0,396.45,1.45,114.0,101375.0
20070605:0300,25.23,89.5,0.0,-0.0,0.0,396.85,1.24,107.0,101434.0
20070605:0400,24.88,91.05,0.0,-0.0,0.0,404.65,1.38,110.0,101414.0
20070605:0500,24.39,93.8,0.0,-0.0,0.0,401.85,1.17,110.0,101384.0
20070605:0600,24.13,95.5,0.0,-0.0,0.0,405.85,1.24,120.0,101355.0
20070605:0700,24.14,95.2,0.0,-0.0,0.0,406.65,0.97,113.0,101355.0
20070605:0800,23.95,95.3,0.0,-0.0,0.0,403.45,0.83,114.0,101335.0
20070605:0900,24.01,94.55,0.0,-0.0,0.0,406.45,0.69,104.0,101345.0
20070605:1000,23.86,95.7,0.0,-0.0,0.0,412.45,0.55,97.0,101394.0
20070605:1100,24.32,96.05,129.0,273.71,73.0,412.85,0.48,108.0,101404.0
20070605:1200,25.94,89.3,343.0,512.4,124.0,409.25,1.31,125.0,101424.0
20070605:1300,27.14,85.85,558.0,640.31,155.0,413.85,1.86,126.0,101454.0
20070605:1400,28.09,83.35,469.0,111.7,380.0,412.45,2.28,128.0,101484.0
20070605:1500,29.05,79.25,883.0,755.83,189.0,413.85,2.97,136.0,101454.0
20070605:1600,29.9,74.2,960.0,775.36,196.0,421.45,3.45,140.0,101444.0
20070605:1700,30.15,70.2,969.0,775.93,198.0,417.05,3.79,140.0,101414.0
20070605:1800,30.21,68.05,908.0,757.52,194.0,412.05,3.79,140.0,101375.0
20070605:1900,30.45,59.8,785.0,716.92,186.0,409.25,3.31,146.0,101305.0
20070605:2000,30.17,60.4,610.0,647.19,170.0,401.85,3.1,143.0,101245.0
20070605:2100,29.58,63.0,401.0,526.56,145.0,402.25,2.76,141.0,101265.0
20070605:2200,28.75,68.1,184.0,302.61,103.0,400.45,2.28,137.0,101265.0
20070605:2300,27.68,75.3,0.0,0.0,0.0,397.05,1.52,130.0,101325.0
20070606:0000,26.83,81.15,0.0,-0.0,0.0,396.8,0.97,122.0,101345.0
20070606:0100,26.22,86.4,0.0,-0.0,0.0,398.65,0.55,87.0,101375.0
20070606:0200,25.57,88.1,0.0,-0.0,0.0,392.25,0.69,3.0,101404.0
20070606:0300,24.25,93.25,0.0,-0.0,0.0,385.2,1.03,344.0,101454.0
20070606:0400,23.66,94.65,0.0,-0.0,0.0,386.8,1.03,342.0,101454.0
20070606:0500,23.26,95.2,0.0,-0.0,0.0,386.8,0.97,343.0,101414.0
20070606:0600,22.76,95.6,0.0,-0.0,0.0,381.2,1.1,348.0,101394.0
20070606:0700,22.8,94.6,0.0,-0.0,0.0,384.0,1.31,349.0,101335.0
20070606:0800,22.53,94.65,0.0,-0.0,0.0,384.6,1.38,350.0,101315.0
20070606:0900,22.38,94.35,0.0,-0.0,0.0,385.2,1.17,354.0,101345.0
20070606:1000,22.3,94.4,0.0,-0.0,0.0,389.4,1.1,357.0,101335.0
20070606:1100,23.35,92.7,129.0,273.95,73.0,397.65,1.1,349.0,101335.0
20070606:1200,25.61,85.4,343.0,510.44,125.0,406.25,1.24,358.0,101414.0
20070606:1300,26.98,78.9,416.0,213.04,282.0,400.85,1.59,69.0,101424.0
20070606:1400,28.13,72.1,745.0,714.48,176.0,407.05,2.14,93.0,101434.0
20070606:1500,28.84,67.45,581.0,134.01,458.0,409.65,2.48,100.0,101404.0
20070606:1600,29.97,61.1,730.0,237.54,496.0,408.85,2.62,106.0,101375.0
20070606:1700,30.24,59.4,969.0,775.98,198.0,419.45,2.48,115.0,101355.0
20070606:1800,30.77,56.85,910.0,758.47,195.0,409.25,2.48,122.0,101315.0
20070606:1900,30.51,56.95,399.0,47.85,359.0,414.65,2.34,127.0,101255.0
20070606:2000,29.81,60.6,319.0,51.43,284.0,413.65,2.21,129.0,101165.0
20070606:2100,29.34,63.85,101.0,0.0,101.0,406.25,2.07,138.0,101145.0
20070606:2200,28.57,68.0,185.0,305.11,103.0,409.65,1.66,128.0,101155.0
20070606:2300,27.58,74.2,0.0,0.0,0.0,406.25,1.31,108.0,101175.0
20070607:0000,26.71,79.7,0.0,-0.0,0.0,404.85,1.1,92.0,101175.0
20070607:0100,25.84,85.95,0.0,-0.0,0.0,398.25,0.97,50.0,101215.0
20070607:0200,25.15,87.9,0.0,-0.0,0.0,391.4,1.52,23.0,101265.0
20070607:0300,24.86,88.05,0.0,-0.0,0.0,389.0,2.14,18.0,101305.0
20070607:0400,24.52,88.55,0.0,-0.0,0.0,386.0,2.34,14.0,101325.0
20070607:0500,24.1,89.95,0.0,-0.0,0.0,384.0,2.28,4.0,101325.0
20070607:0600,23.85,90.5,0.0,-0.0,0.0,389.0,2.34,358.0,101305.0
20070607:0700,23.93,88.0,0.0,-0.0,0.0,391.85,2.34,350.0,101275.0
20070607:0800,23.61,87.85,0.0,-0.0,0.0,390.4,2.34,349.0,101235.0
20070607:0900,23.38,87.0,0.0,-0.0,0.0,391.05,2.28,359.0,101235.0
20070607:1000,23.04,88.25,0.0,-0.0,0.0,388.4,2.28,6.0,101225.0
20070607:1100,23.31,88.75,129.0,274.26,73.0,396.25,2.28,10.0,101275.0
20070607:1200,24.64,83.1,237.0,142.95,176.0,390.4,2.76,11.0,101295.0
20070607:1300,25.82,77.35,247.0,25.45,231.0,397.85,3.52,25.0,101335.0
20070607:1400,26.78,72.6,564.0,232.42,379.0,402.05,3.1,32.0,101325.0
20070607:1500,28.18,65.05,880.0,754.22,188.0,407.85,2.97,51.0,101315.0
20070607:1600,29.14,59.55,777.0,303.59,478.0,419.05,3.24,62.0,101265.0
20070607:1700,29.72,57.2,589.0,96.63,493.0,415.45,3.31,66.0,101225.0
20070607:1800,29.95,56.3,529.0,81.67,452.0,416.25,3.24,68.0,101155.0
20070607:1900,29.94,56.0,428.0,63.38,375.0,417.45,3.03,68.0,101076.0
20070607:2000,30.09,54.95,610.0,646.0,170.0,416.85,2.97,71.0,100986.0
20070607:2100,29.69,55.75,7.0,0.0,7.0,407.85,2.76,74.0,100986.0
20070607:2200,28.84,60.2,166.0,274.25,92.0,419.65,2.14,69.0,101016.0
20070607:2300,27.56,66.9,0.0,0.0,0.0,403.85,1.79,54.0,101106.0
20070608:0000,26.49,71.5,0.0,-0.0,0.0,399.45,2.14,30.0,101106.0
20070608:0100,26.0,74.15,0.0,-0.0,0.0,409.25,2.69,22.0,101135.0
20070608:0200,25.36,78.0,0.0,-0.0,0.0,397.45,2.97,19.0,101175.0
20070608:0300,24.83,81.7,0.0,-0.0,0.0,394.45,2.83,14.0,101185.0
20070608:0400,24.34,84.1,0.0,-0.0,0.0,393.25,2.69,8.0,101205.0
20070608:0500,23.79,86.55,0.0,-0.0,0.0,385.0,2.41,357.0,101165.0
20070608:0600,23.58,86.5,0.0,-0.0,0.0,392.45,2.28,354.0,101106.0
20070608:0700,23.44,84.65,0.0,-0.0,0.0,383.6,2.34,346.0,101086.0
20070608:0800,23.16,84.5,0.0,-0.0,0.0,381.0,2.21,348.0,101046.0
20070608:0900,23.02,84.15,0.0,-0.0,0.0,386.8,2.14,348.0,101076.0
20070608:1000,22.83,84.55,0.0,-0.0,0.0,388.8,2.0,348.0,101096.0
20070608:1100,23.24,84.4,128.0,269.72,73.0,388.0,1.79,352.0,101096.0
20070608:1200,24.81,80.2,343.0,511.31,125.0,389.8,2.28,353.0,101106.0
20070608:1300,26.4,73.6,327.0,81.19,276.0,397.45,2.62,26.0,101145.0
20070608:1400,27.52,67.45,744.0,713.98,176.0,402.65,2.41,44.0,101145.0
20070608:1500,28.37,63.05,271.0,13.08,259.0,409.85,2.41,58.0,101145.0
20070608:1600,29.32,59.5,812.0,377.8,440.0,406.65,2.41,66.0,101106.0
20070608:1700,30.0,57.15,793.0,308.01,487.0,413.25,2.55,75.0,101066.0
20070608:1800,30.7,54.45,207.0,8.48,199.0,415.05,2.21,94.0,100986.0
20070608:1900,29.84,57.9,481.0,101.59,396.0,428.85,2.55,95.0,100936.0
20070608:2000,28.09,64.15,389.0,117.35,309.0,413.45,3.24,61.0,100946.0
20070608:2100,26.48,74.05,302.0,204.6,202.0,418.85,2.14,17.0,100926.0
20070608:2200,26.36,74.55,146.0,166.12,101.0,407.45,2.0,352.0,100856.0
20070608:2300,25.94,76.9,0.0,0.0,0.0,408.45,1.93,350.0,100906.0
20070609:0000,25.1,81.2,0.0,-0.0,0.0,397.85,2.07,2.0,100956.0
20070609:0100,24.68,83.25,0.0,-0.0,0.0,400.45,2.21,359.0,101006.0
20070609:0200,24.31,84.85,0.0,-0.0,0.0,394.25,2.21,359.0,101016.0
20070609:0300,24.08,86.0,0.0,-0.0,0.0,396.05,1.93,358.0,101066.0
20070609:0400,23.73,87.25,0.0,-0.0,0.0,395.05,1.66,355.0,101006.0
20070609:0500,23.42,88.35,0.0,-0.0,0.0,394.85,1.66,348.0,100996.0
20070609:0600,23.01,89.85,0.0,-0.0,0.0,391.2,1.52,350.0,100966.0
20070609:0700,23.07,88.25,0.0,-0.0,0.0,392.8,1.66,337.0,100926.0
20070609:0800,22.81,89.05,0.0,-0.0,0.0,393.05,1.79,333.0,100876.0
20070609:0900,22.54,89.65,0.0,-0.0,0.0,388.0,1.93,332.0,100876.0
20070609:1000,22.39,89.75,0.0,-0.0,0.0,387.4,2.07,333.0,100876.0
20070609:1100,22.94,88.35,83.0,58.94,71.0,388.2,1.86,339.0,100916.0
20070609:1200,24.58,83.25,330.0,469.56,130.0,397.65,1.72,357.0,100946.0
20070609:1300,26.06,76.8,556.0,638.86,155.0,403.65,1.86,46.0,100996.0
20070609:1400,27.58,68.8,742.0,711.86,176.0,402.25,1.86,67.0,100966.0
20070609:1500,28.89,62.95,793.0,448.31,382.0,404.85,2.07,90.0,100976.0
20070609:1600,29.59,60.5,776.0,301.7,479.0,412.45,2.48,111.0,100946.0
20070609:1700,29.84,60.2,642.0,136.9,506.0,409.45,2.76,121.0,100886.0
20070609:1800,29.74,61.9,906.0,754.91,194.0,416.25,2.97,129.0,100827.0
20070609:1900,29.33,61.75,783.0,714.4,185.0,421.45,2.48,137.0,100767.0
20070609:2000,28.89,64.25,450.0,206.63,309.0,420.65,2.28,137.0,100737.0
20070609:2100,27.78,69.65,299.0,196.07,203.0,412.85,1.38,102.0,100757.0
20070609:2200,25.52,82.95,95.0,0.0,95.0,420.65,1.17,63.0,100667.0
20070609:2300,25.01,85.45,0.0,0.0,0.0,406.25,1.31,24.0,100797.0
20070610:0000,24.54,87.35,0.0,-0.0,0.0,407.45,1.52,15.0,100856.0
20070610:0100,24.24,88.7,0.0,-0.0,0.0,406.25,1.45,345.0,100926.0
20070610:0200,23.86,89.7,0.0,-0.0,0.0,398.85,1.38,336.0,100976.0
20070610:0300,23.46,90.75,0.0,-0.0,0.0,397.25,1.24,334.0,101036.0
20070610:0400,23.07,92.0,0.0,-0.0,0.0,396.25,1.03,337.0,100996.0
20070610:0500,22.65,93.25,0.0,-0.0,0.0,392.65,0.97,326.0,100966.0
20070610:0600,22.27,94.7,0.0,-0.0,0.0,392.85,0.76,331.0,100876.0
20070610:0700,24.14,84.9,0.0,-0.0,0.0,394.05,0.48,342.0,100837.0
20070610:0800,23.0,89.75,0.0,-0.0,0.0,384.6,0.9,353.0,100787.0
20070610:0900,22.5,92.0,0.0,-0.0,0.0,392.45,1.03,354.0,100787.0
20070610:1000,22.2,92.55,0.0,-0.0,0.0,386.4,1.03,356.0,100797.0
20070610:1100,22.87,93.05,127.0,265.71,73.0,386.6,0.83,16.0,100886.0
20070610:1200,25.25,83.75,340.0,507.66,124.0,393.65,1.03,46.0,100946.0
20070610:1300,26.38,78.8,554.0,636.16,155.0,402.85,1.24,80.0,100986.0
20070610:1400,27.44,75.7,739.0,709.75,175.0,407.85,1.59,107.0,101036.0
20070610:1500,28.21,74.8,875.0,749.66,188.0,418.85,2.28,120.0,101036.0
20070610:1600,28.91,73.3,951.0,768.14,195.0,418.65,2.83,128.0,100966.0
20070610:1700,29.57,71.1,960.0,768.08,197.0,420.45,2.9,130.0,100966.0
20070610:1800,29.74,69.75,522.0,77.38,449.0,424.05,3.1,136.0,100906.0
20070610:1900,28.51,71.15,601.0,243.59,397.0,422.05,3.03,158.0,100876.0
20070610:2000,26.14,80.55,556.0,449.48,249.0,421.25,2.55,185.0,100986.0
20070610:2100,25.77,81.3,234.0,69.32,200.0,420.85,1.59,194.0,100946.0
20070610:2200,25.38,86.5,186.0,304.05,103.0,413.25,0.34,228.0,100847.0
20070610:2300,25.2,85.9,0.0,0.0,0.0,402.25,0.28,77.0,100926.0
20070611:0000,25.1,86.75,0.0,-0.0,0.0,418.45,0.76,58.0,100966.0
20070611:0100,24.71,90.6,0.0,-0.0,0.0,412.25,0.76,51.0,101046.0
20070611:0200,24.27,93.35,0.0,-0.0,0.0,409.25,0.76,44.0,101096.0
20070611:0300,23.65,95.75,0.0,-0.0,0.0,402.05,0.76,79.0,101155.0
20070611:0400,23.53,94.95,0.0,-0.0,0.0,413.85,0.83,106.0,101185.0
20070611:0500,23.5,94.75,0.0,-0.0,0.0,422.05,0.34,270.0,101125.0
20070611:0600,23.22,95.95,0.0,-0.0,0.0,409.65,0.69,287.0,100986.0
20070611:0700,23.12,94.45,0.0,-0.0,0.0,400.45,0.55,319.0,100966.0
20070611:0800,22.7,96.35,0.0,-0.0,0.0,402.05,0.9,313.0,100966.0
20070611:0900,22.53,96.95,0.0,-0.0,0.0,405.45,0.62,339.0,101006.0
20070611:1000,22.49,96.6,0.0,-0.0,0.0,409.05,0.76,77.0,101046.0
20070611:1100,22.96,96.3,126.0,266.24,72.0,408.65,0.69,294.0,101046.0
20070611:1200,24.46,91.55,338.0,503.54,124.0,410.85,0.34,332.0,101076.0
20070611:1300,25.91,83.7,552.0,633.48,155.0,408.25,0.62,107.0,101125.0
20070611:1400,27.4,76.5,736.0,706.39,175.0,414.65,1.59,123.0,101135.0
20070611:1500,28.47,72.75,874.0,748.87,188.0,407.45,2.28,130.0,101116.0
20070611:1600,28.9,73.45,446.0,34.55,412.0,415.25,2.69,133.0,101086.0
20070611:1700,29.62,72.65,961.0,769.11,197.0,421.45,2.83,136.0,101076.0
20070611:1800,28.73,72.7,762.0,349.75,432.0,422.25,3.79,136.0,101056.0
20070611:1900,28.31,78.05,563.0,188.57,405.0,424.65,2.07,131.0,101036.0
20070611:2000,28.4,78.05,396.0,124.33,311.0,427.45,2.14,141.0,100976.0
20070611:2100,27.27,82.6,201.0,30.53,186.0,422.85,2.41,136.0,100916.0
20070611:2200,25.74,87.15,169.0,277.36,93.0,416.25,2.41,132.0,101066.0
20070611:2300,24.86,91.5,0.0,0.0,0.0,416.45,1.79,130.0,101036.0
20070612:0000,24.52,92.9,0.0,-0.0,0.0,408.05,0.83,163.0,101135.0
20070612:0100,24.43,93.0,0.0,-0.0,0.0,420.25,0.9,133.0,101155.0
20070612:0200,24.21,94.2,0.0,-0.0,0.0,415.65,0.83,127.0,101145.0
20070612:0300,24.09,94.8,0.0,-0.0,0.0,411.45,0.34,332.0,101145.0
20070612:0400,23.75,96.8,0.0,-0.0,0.0,412.45,0.48,25.0,101145.0
20070612:0500,23.49,97.1,0.0,-0.0,0.0,406.85,0.62,46.0,101076.0
20070612:0600,23.27,97.35,0.0,-0.0,0.0,407.25,0.62,21.0,101046.0
20070612:0700,22.77,96.35,0.0,-0.0,0.0,398.65,0.9,342.0,100976.0
20070612:0800,22.63,96.1,0.0,-0.0,0.0,399.85,0.62,328.0,100926.0
20070612:0900,22.62,96.4,0.0,-0.0,0.0,406.45,0.62,313.0,100956.0
20070612:1000,22.63,95.6,0.0,-0.0,0.0,403.85,0.62,309.0,100936.0
20070612:1100,23.13,96.95,108.0,192.71,69.0,401.85,0.07,3.0,101006.0
20070612:1200,24.75,91.85,263.0,219.09,170.0,408.05,0.83,106.0,101026.0
20070612:1300,25.67,89.4,385.0,161.3,284.0,413.25,1.72,117.0,101066.0
20070612:1400,27.0,86.7,458.0,103.31,376.0,404.25,1.66,119.0,101125.0
20070612:1500,28.01,82.3,595.0,148.52,459.0,417.25,1.86,133.0,101106.0
20070612:1600,28.81,78.25,758.0,277.51,485.0,427.65,2.07,142.0,101086.0
20070612:1700,29.24,75.15,958.0,766.11,197.0,425.65,2.55,143.0,101006.0
20070612:1800,29.51,72.1,752.0,329.55,441.0,419.85,3.1,142.0,100946.0
20070612:1900,27.55,82.25,552.0,174.16,406.0,433.65,1.86,138.0,100946.0
20070612:2000,27.35,83.3,227.0,10.23,220.0,421.25,1.38,136.0,100906.0
20070612:2100,26.94,85.15,96.0,0.0,96.0,427.45,0.83,173.0,100876.0
20070612:2200,26.16,88.8,105.0,18.18,100.0,411.85,0.34,159.0,100856.0
20070612:2300,25.33,93.75,0.0,0.0,0.0,417.25,0.28,164.0,100906.0
20070613:0000,25.1,92.7,0.0,-0.0,0.0,411.05,0.83,134.0,100936.0
20070613:0100,24.48,95.05,0.0,-0.0,0.0,418.25,1.66,108.0,101016.0
20070613:0200,23.75,95.5,0.0,-0.0,0.0,418.05,0.14,62.0,101006.0
20070613:0300,23.8,92.75,0.0,-0.0,0.0,403.45,0.14,1.0,101026.0
20070613:0400,23.28,96.05,0.0,-0.0,0.0,402.45,0.41,99.0,101006.0
20070613:0500,22.88,96.6,0.0,-0.0,0.0,403.05,0.55,123.0,100936.0
20070613:0600,22.9,96.4,0.0,-0.0,0.0,406.45,0.76,124.0,100876.0
20070613:0700,23.27,96.7,0.0,-0.0,0.0,398.85,1.45,142.0,100837.0
20070613:0800,23.36,97.4,0.0,-0.0,0.0,415.85,0.9,187.0,100787.0
20070613:0900,23.39,97.25,0.0,-0.0,0.0,414.45,0.69,187.0,100777.0
20070613:1000,23.24,95.75,0.0,-0.0,0.0,410.25,1.03,157.0,100837.0
20070613:1100,23.34,96.2,124.0,257.58,72.0,414.65,1.03,137.0,100837.0
20070613:1200,24.03,93.5,335.0,500.09,123.0,415.45,1.59,150.0,100886.0
20070613:1300,25.5,85.75,442.0,273.33,271.0,402.45,1.86,141.0,100847.0
20070613:1400,26.78,83.2,511.0,161.37,383.0,404.05,2.34,133.0,100896.0
20070613:1500,27.82,81.6,311.0,17.48,295.0,413.85,2.55,135.0,100896.0
20070613:1600,27.83,76.1,316.0,16.27,300.0,427.65,3.31,143.0,100926.0
20070613:1700,26.32,82.4,172.0,6.04,166.0,426.65,2.14,165.0,100866.0
20070613:1800,27.12,77.9,70.0,0.0,70.0,424.25,2.55,175.0,100827.0
20070613:1900,28.8,76.65,195.0,5.96,190.0,424.85,3.45,155.0,100767.0
20070613:2000,28.32,78.9,260.0,20.44,246.0,422.65,2.97,166.0,100747.0
20070613:2100,27.81,80.25,130.0,0.0,130.0,423.05,2.83,168.0,100747.0
20070613:2200,27.4,80.8,49.0,0.0,49.0,418.05,2.34,171.0,100717.0
20070613:2300,26.73,83.0,0.0,0.0,0.0,405.25,1.79,167.0,100737.0
20070614:0000,26.03,86.05,0.0,-0.0,0.0,400.0,1.66,175.0,100757.0
20070614:0100,25.52,88.25,0.0,-0.0,0.0,397.25,1.59,175.0,100837.0
20070614:0200,24.86,91.75,0.0,-0.0,0.0,404.05,1.17,171.0,100896.0
20070614:0300,24.27,94.4,0.0,-0.0,0.0,401.85,1.03,160.0,100956.0
20070614:0400,23.7,95.6,0.0,-0.0,0.0,394.85,1.03,167.0,100966.0
20070614:0500,23.79,94.35,0.0,-0.0,0.0,395.05,0.83,189.0,100956.0
20070614:0600,23.23,96.0,0.0,-0.0,0.0,393.65,0.76,229.0,100906.0
20070614:0700,23.6,95.1,0.0,-0.0,0.0,413.05,0.9,208.0,100896.0
20070614:0800,23.27,96.2,0.0,-0.0,0.0,403.05,0.9,220.0,100856.0
20070614:0900,23.24,96.4,0.0,-0.0,0.0,408.45,0.69,225.0,100876.0
20070614:1000,22.98,96.95,0.0,-0.0,0.0,402.85,0.69,235.0,100886.0
20070614:1100,23.66,96.4,98.0,139.06,70.0,407.65,0.41,246.0,100886.0
20070614:1200,25.57,90.05,338.0,505.49,124.0,409.85,0.55,178.0,100946.0
20070614:1300,26.74,86.3,552.0,635.14,155.0,421.05,1.24,149.0,101016.0
20070614:1400,27.32,85.6,482.0,128.67,380.0,432.05,1.52,145.0,101026.0
20070614:1500,28.38,82.65,746.0,375.98,402.0,421.45,1.66,146.0,101006.0
20070614:1600,29.4,78.05,543.0,73.22,471.0,422.85,2.41,139.0,101016.0
20070614:1700,30.04,74.1,486.0,46.31,440.0,414.25,3.59,139.0,101006.0
20070614:1800,29.8,74.0,739.0,308.22,448.0,423.45,4.0,138.0,100966.0
20070614:1900,29.73,68.1,542.0,162.07,406.0,411.25,4.28,148.0,100946.0
20070614:2000,28.6,72.35,471.0,242.13,305.0,409.05,4.21,148.0,100926.0
20070614:2100,28.29,72.9,369.0,402.98,170.0,410.45,3.03,160.0,100906.0
20070614:2200,27.85,75.95,98.0,0.0,98.0,412.25,1.38,167.0,100837.0
20070614:2300,27.12,81.2,0.0,0.0,0.0,399.45,1.59,147.0,100896.0
20070615:0000,26.22,86.1,0.0,-0.0,0.0,393.65,1.66,147.0,100916.0
20070615:0100,25.7,89.1,0.0,-0.0,0.0,392.65,1.59,143.0,100976.0
20070615:0200,25.24,91.3,0.0,-0.0,0.0,391.2,1.79,141.0,101096.0
20070615:0300,24.86,93.0,0.0,-0.0,0.0,392.05,1.52,138.0,101135.0
20070615:0400,25.44,89.25,0.0,-0.0,0.0,396.25,0.28,138.0,101135.0
20070615:0500,24.95,90.8,0.0,-0.0,0.0,388.8,0.41,328.0,101086.0
20070615:0600,24.65,91.75,0.0,-0.0,0.0,388.8,0.07,192.0,101066.0
20070615:0700,24.77,91.65,0.0,-0.0,0.0,398.25,0.21,143.0,101026.0
20070615:0800,24.51,92.9,0.0,-0.0,0.0,404.85,0.21,86.0,101016.0
20070615:0900,24.29,93.9,0.0,-0.0,0.0,402.85,0.28,74.0,101036.0
20070615:1000,24.32,93.4,0.0,-0.0,0.0,403.25,0.34,34.0,101086.0
20070615:1100,24.51,93.6,89.0,94.63,70.0,402.05,0.34,55.0,101106.0
20070615:1200,26.14,87.75,338.0,506.21,124.0,401.65,1.31,99.0,101195.0
20070615:1300,27.09,82.6,288.0,49.64,257.0,411.25,2.41,111.0,101205.0
20070615:1400,27.76,79.25,738.0,710.65,175.0,413.65,3.17,117.0,101235.0
20070615:1500,28.67,77.5,876.0,751.17,189.0,417.45,3.31,125.0,101265.0
20070615:1600,29.23,74.95,954.0,770.99,196.0,416.85,4.07,131.0,101275.0
20070615:1700,29.34,73.7,965.0,772.17,198.0,423.85,4.55,133.0,101265.0
20070615:1800,29.75,71.45,908.0,755.02,195.0,422.05,4.62,135.0,101225.0
20070615:1900,30.06,65.25,788.0,717.0,186.0,411.85,4.14,134.0,101195.0
